count,type,bath,bed,car,suburb,latitude,longitude,auction,private_treaty,prior_to_auction,year,price,offence_count
4,ApartmentUnitFlat,1,2,1,hughesdale,-37.8994944,145.0854645,2,2,0,2020,587500,2056
13,House,2,3,2,hughesdale,-37.8989602,145.0816618,7,6,0,2020,1398153,2056
4,Townhouse,2,3,2,hughesdale,-37.89709155,145.0807913,3,0,1,2020,937500,2056
6,House,2,4,3,humevale,-37.4973258,145.182526,0,6,0,2014,730000,427
2,House,2,5,2,humevale,-37.5015527,145.1878665,0,2,0,2020,1186250,570
5,House,2,4,1,huntingdale,-37.9060133,145.1104156,3,2,0,2012,575400,1399
2,ApartmentUnitFlat,1,2,0,huntingdale,-37.9051762,145.1062395,2,0,0,2013,461000,1760
10,House,1,3,1,huntingdale,-37.90762693,145.110098,7,3,0,2013,652200,1760
3,ApartmentUnitFlat,1,1,1,huntingdale,-37.90420187,145.108663,1,2,0,2014,403333,1690
7,House,1,3,1,huntingdale,-37.90686776,145.107167,5,2,0,2014,737792,1690
2,ApartmentUnitFlat,1,2,1,huntingdale,-37.9081135,145.1082445,2,0,0,2015,571500,1567
12,House,1,3,1,huntingdale,-37.9064356,145.1087518,10,2,0,2015,901891,1567
3,Townhouse,2,3,2,huntingdale,-37.90402093,145.1062417,1,2,0,2015,1287833,1567
6,ApartmentUnitFlat,1,1,1,huntingdale,-37.90564188,145.1064175,3,3,0,2016,325008,2158
21,House,1,3,1,huntingdale,-37.90604724,145.108434,19,2,0,2016,875190,2158
5,ApartmentUnitFlat,1,1,1,huntingdale,-37.90405678,145.1073424,3,2,0,2017,540800,2035
15,House,1,3,1,huntingdale,-37.90611968,145.1085413,13,2,0,2017,1121320,2035
9,ApartmentUnitFlat,1,1,1,huntingdale,-37.9055684,145.1068623,6,3,0,2018,490843,1778
10,House,1,3,1,huntingdale,-37.90583067,145.1098232,6,4,0,2018,961800,1778
5,ApartmentUnitFlat,1,1,1,huntingdale,-37.90531922,145.1109782,4,1,0,2019,508600,1948
13,House,1,2,2,huntingdale,-37.90609143,145.1082565,7,6,0,2019,950769,1948
2,Townhouse,2,3,1,huntingdale,-37.90676305,145.1118835,1,1,0,2019,695000,1948
2,House,2,3,3,huntingdale,-37.90523195,145.108612,0,1,1,2020,1156500,2056
2,Townhouse,2,3,2,huntingdale,-37.905255,145.1094175,1,1,0,2020,1082500,2056
27,House,1,3,1,hurstbridge,-37.63639396,145.1910547,2,25,0,2011,535781,149
31,House,1,3,1,hurstbridge,-37.63802659,145.1931341,1,30,0,2012,503877,213
32,House,1,3,1,hurstbridge,-37.63730855,145.1941133,3,29,0,2013,500276,154
41,House,1,3,2,hurstbridge,-37.63643554,145.1933056,4,37,0,2014,582376,161
4,ApartmentUnitFlat,1,2,0,hurstbridge,-37.63845635,145.194191,2,2,0,2015,453500,201
84,House,1,3,2,hurstbridge,-37.63771188,145.192668,4,80,0,2015,636874,201
6,ApartmentUnitFlat,1,1,0,hurstbridge,-37.6388168,145.193939,0,6,0,2016,389500,208
72,House,1,3,2,hurstbridge,-37.63811793,145.1956034,4,68,0,2016,736536,208
71,House,1,3,1,hurstbridge,-37.63800038,145.1944706,6,65,0,2017,756704,236
26,House,1,3,2,hurstbridge,-37.63901766,145.1971588,1,25,0,2018,909061,192
2,Townhouse,1,2,1,hurstbridge,-37.63803105,145.1965405,0,2,0,2018,562500,192
47,House,1,3,2,hurstbridge,-37.6373355,145.1949149,4,43,0,2019,786079,208
19,House,1,3,2,hurstbridge,-37.63613567,145.1912418,0,19,0,2020,869091,191
23,ApartmentUnitFlat,1,2,1,ivanhoe,-37.76647104,145.0443896,11,12,0,2011,675565,620
43,House,1,3,1,ivanhoe,-37.76795925,145.0419799,25,18,0,2011,1184988,620
8,Townhouse,1,2,1,ivanhoe,-37.76499229,145.0379564,4,4,0,2011,860375,620
34,ApartmentUnitFlat,1,1,1,ivanhoe,-37.76713473,145.0440342,17,17,0,2012,472147,717
31,House,1,3,1,ivanhoe,-37.76549528,145.0428666,20,11,0,2012,1105483,717
20,ApartmentUnitFlat,1,1,1,ivanhoe,-37.767356,145.0419798,10,10,0,2013,505100,710
47,House,1,3,1,ivanhoe,-37.76620683,145.0396027,32,15,0,2013,1136638,710
10,Townhouse,1,2,1,ivanhoe,-37.76323071,145.0377112,6,4,0,2013,701050,710
37,ApartmentUnitFlat,1,2,1,ivanhoe,-37.76663688,145.0428615,20,17,0,2014,556567,985
55,House,1,3,1,ivanhoe,-37.76571882,145.0428391,39,16,0,2014,1325639,985
16,Townhouse,1,3,1,ivanhoe,-37.76371236,145.0397968,11,5,0,2014,819531,985
40,ApartmentUnitFlat,1,1,1,ivanhoe,-37.76636853,145.0434303,24,16,0,2015,541125,828
99,House,1,3,1,ivanhoe,-37.76406396,145.0427105,67,31,1,2015,1362813,828
16,Townhouse,1,2,1,ivanhoe,-37.76456304,145.0382766,3,13,0,2015,840568,828
36,ApartmentUnitFlat,1,1,1,ivanhoe,-37.76593184,145.0450731,29,7,0,2016,560888,895
80,House,1,3,1,ivanhoe,-37.7654574,145.0415173,63,16,1,2016,1450816,895
19,Townhouse,1,2,1,ivanhoe,-37.76336006,145.0430926,10,9,0,2016,830684,895
33,ApartmentUnitFlat,1,2,1,ivanhoe,-37.76823529,145.0428882,15,18,0,2017,669439,1027
86,House,1,3,1,ivanhoe,-37.76547271,145.0419644,62,24,0,2017,1742226,1027
36,Townhouse,1,2,1,ivanhoe,-37.76400226,145.0399105,20,15,1,2017,983529,1027
34,ApartmentUnitFlat,1,1,1,ivanhoe,-37.76789569,145.0456411,16,18,0,2018,589720,1115
75,House,1,3,1,ivanhoe,-37.76417706,145.0410606,37,38,0,2018,1584451,1115
22,Townhouse,1,2,1,ivanhoe,-37.76268177,145.0396389,11,11,0,2018,888635,1115
57,ApartmentUnitFlat,1,1,1,ivanhoe,-37.76655497,145.0434844,20,37,0,2019,612502,1098
64,House,1,3,2,ivanhoe,-37.76507623,145.0424044,32,31,1,2019,1629652,1098
25,Townhouse,1,2,1,ivanhoe,-37.76267041,145.038393,4,20,1,2019,955940,1098
25,ApartmentUnitFlat,1,1,1,ivanhoe,-37.766952,145.0449188,7,18,0,2020,606772,1008
40,House,2,3,1,ivanhoe,-37.76425512,145.0429677,15,25,0,2020,1690796,1008
16,Townhouse,1,2,1,ivanhoe,-37.76381928,145.0361304,7,8,1,2020,970937,1008
3,ApartmentUnitFlat,1,2,1,ivanhoe east,-37.7735649,145.052841,1,2,0,2011,455333,620
19,House,2,3,1,ivanhoe east,-37.77365034,145.0611801,14,5,0,2011,1401342,620
10,House,1,3,1,ivanhoe east,-37.77298067,145.0575359,5,5,0,2012,1225900,717
10,ApartmentUnitFlat,1,2,1,ivanhoe east,-37.77236472,145.0553735,5,5,0,2013,475300,710
16,House,1,3,1,ivanhoe east,-37.77354231,145.0590839,13,3,0,2013,1445562,710
8,ApartmentUnitFlat,1,2,1,ivanhoe east,-37.77277756,145.0558688,5,3,0,2014,508500,985
32,House,2,3,2,ivanhoe east,-37.77355212,145.0586086,21,11,0,2014,1636593,985
2,Townhouse,2,3,2,ivanhoe east,-37.77228605,145.056709,0,2,0,2014,970000,985
13,ApartmentUnitFlat,1,2,1,ivanhoe east,-37.77144855,145.0565443,4,9,0,2015,598192,828
53,House,2,3,2,ivanhoe east,-37.77374401,145.0605845,37,16,0,2015,1758075,828
7,ApartmentUnitFlat,1,2,1,ivanhoe east,-37.77229024,145.0552217,4,3,0,2016,668142,895
36,House,2,3,2,ivanhoe east,-37.77300247,145.0585045,29,7,0,2016,2123930,895
4,Townhouse,2,3,1,ivanhoe east,-37.77309093,145.0549813,3,1,0,2016,1057250,895
7,ApartmentUnitFlat,1,2,1,ivanhoe east,-37.77124561,145.0554313,2,5,0,2017,624071,1027
38,House,1,3,2,ivanhoe east,-37.77418459,145.0600732,25,13,0,2017,2036486,1027
9,ApartmentUnitFlat,1,2,1,ivanhoe east,-37.77150707,145.0547911,6,3,0,2018,565666,1115
42,House,2,3,2,ivanhoe east,-37.77397106,145.060012,17,25,0,2018,2081630,1115
14,ApartmentUnitFlat,1,2,1,ivanhoe east,-37.77208133,145.0562933,5,9,0,2019,607214,1098
28,House,2,3,2,ivanhoe east,-37.77383633,145.0577252,14,14,0,2019,1913710,1098
6,ApartmentUnitFlat,1,2,1,ivanhoe east,-37.77255312,145.0541658,1,5,0,2020,762166,1008
12,House,2,3,2,ivanhoe east,-37.77361897,145.059422,4,8,0,2020,2161157,1008
3,Townhouse,2,3,2,ivanhoe east,-37.77390667,145.0541797,0,3,0,2020,1491666,1008
2,ApartmentUnitFlat,1,2,2,jacana,-37.68876105,144.911568,1,1,0,2011,280000,3365
8,House,1,3,2,jacana,-37.68786004,144.9119451,4,4,0,2011,758562,3365
2,ApartmentUnitFlat,1,2,2,jacana,-37.6854553,144.9164,0,2,0,2012,276550,3675
12,House,1,3,1,jacana,-37.68922535,144.9116088,4,8,0,2012,317000,3675
20,House,1,3,1,jacana,-37.68698811,144.9112398,2,18,0,2013,344250,3959
34,House,1,3,1,jacana,-37.68795206,144.9120861,10,24,0,2014,368352,3963
2,Townhouse,1,2,2,jacana,-37.69201,144.914825,0,2,0,2014,295000,3963
26,House,1,2,1,jacana,-37.6887935,144.9126581,2,24,0,2015,368405,4537
3,ApartmentUnitFlat,1,2,1,jacana,-37.6890658,144.914089,0,3,0,2016,322000,5146
25,House,1,2,1,jacana,-37.68700369,144.9108399,13,12,0,2016,425270,5146
23,House,1,3,1,jacana,-37.68649679,144.9105901,17,6,0,2017,537576,4747
5,Townhouse,1,2,1,jacana,-37.68792878,144.9090026,1,3,1,2017,406160,4747
22,House,1,3,1,jacana,-37.68646969,144.9101241,12,10,0,2018,563954,4699
5,Townhouse,1,2,1,jacana,-37.68741262,144.9131566,2,3,0,2018,442000,4699
4,ApartmentUnitFlat,1,3,1,jacana,-37.68762657,144.9113655,3,1,0,2019,383125,4721
18,House,1,3,2,jacana,-37.68725864,144.9120598,4,11,3,2019,546500,4721
2,Townhouse,1,2,1,jacana,-37.6893911,144.9116975,1,1,0,2019,440000,4721
4,House,1,3,1,jacana,-37.68872027,144.9119187,0,4,0,2020,615000,4755
2,House,1,2,0,jam jerrup,-38.32354,145.51741,0,2,0,2016,350000,386
2,House,1,3,3,jam jerrup,-38.324105,145.5179825,0,2,0,2020,635000,495
8,House,1,3,1,kalkallo,-37.53128196,144.9570794,1,7,0,2018,504125,5588
14,House,2,3,2,kalkallo,-37.52968989,144.958228,0,14,0,2019,513385,5774
10,House,2,3,2,kalkallo,-37.5308975,144.9606612,0,10,0,2020,540900,6465
5,House,1,4,2,kallista,-37.89393046,145.3906312,0,5,0,2011,525200,45
11,House,1,3,2,kallista,-37.89005727,145.3847895,0,11,0,2012,611940,22
14,House,1,3,1,kallista,-37.88673519,145.3813089,0,14,0,2013,498071,38
19,House,1,3,2,kallista,-37.89061379,145.3867335,1,18,0,2014,640736,50
28,House,1,3,2,kallista,-37.89091582,145.3858785,0,28,0,2015,634428,6
21,House,1,3,2,kallista,-37.88728759,145.3813081,0,21,0,2016,696003,32
27,House,1,3,2,kallista,-37.88690444,145.3807831,0,27,0,2017,811000,21
25,House,2,3,1,kallista,-37.89098172,145.3869315,0,24,1,2018,840273,29
19,House,1,3,3,kallista,-37.88761349,145.3845033,0,19,0,2019,886605,26
10,House,2,3,2,kallista,-37.89181992,145.3895286,0,10,0,2020,885500,20
5,House,2,3,2,kalorama,-37.81947232,145.3778606,0,5,0,2011,533400,36
8,House,2,3,2,kalorama,-37.81938224,145.375326,0,8,0,2012,458056,24
11,House,1,3,2,kalorama,-37.81600738,145.3762117,0,11,0,2013,462772,25
30,House,1,3,2,kalorama,-37.82136163,145.3696303,6,24,0,2014,548833,28
56,House,1,3,2,kalorama,-37.81999552,145.3735076,0,56,0,2015,556342,17
54,House,1,3,1,kalorama,-37.81979674,145.3729312,0,54,0,2016,628897,26
46,House,1,3,2,kalorama,-37.82298246,145.3714362,0,46,0,2017,744500,30
34,House,1,3,2,kalorama,-37.82196323,145.3706202,0,34,0,2018,758970,54
50,House,1,3,1,kalorama,-37.81865903,145.3727213,2,48,0,2019,672060,43
26,House,1,3,2,kalorama,-37.82133444,145.3709925,2,24,0,2020,745209,75
6,House,2,3,2,kangaroo ground,-37.6867333,145.2343443,1,5,0,2011,1018500,32
9,House,2,4,4,kangaroo ground,-37.68625906,145.2270693,1,8,0,2012,1110388,40
9,House,2,3,2,kangaroo ground,-37.68603179,145.2269234,0,7,2,2013,1098511,24
8,House,2,3,2,kangaroo ground,-37.68568778,145.2406634,0,8,0,2014,1016937,24
12,House,1,3,3,kangaroo ground,-37.69607503,145.2275035,0,12,0,2015,1044500,29
26,House,2,4,4,kangaroo ground,-37.6910638,145.223499,0,26,0,2016,1800923,31
18,House,3,4,4,kangaroo ground,-37.68875433,145.2324293,0,18,0,2017,1834888,20
22,House,2,3,3,kangaroo ground,-37.68521448,145.2253763,0,22,0,2018,1542284,27
18,House,2,3,4,kangaroo ground,-37.69133203,145.2300853,0,18,0,2019,1402750,37
16,House,2,4,3,kangaroo ground,-37.68665414,145.2265924,0,16,0,2020,1552750,41
23,House,1,3,1,kealba,-37.73435988,144.8235525,3,20,0,2011,379000,4138
14,House,1,3,2,kealba,-37.73315705,144.8236374,2,12,0,2012,364500,4391
10,House,1,3,1,kealba,-37.73387377,144.8236061,1,9,0,2013,365400,4772
2,ApartmentUnitFlat,1,2,1,kealba,-37.732784,144.818489,0,2,0,2014,302500,4437
7,House,1,3,2,kealba,-37.73417899,144.8231893,3,4,0,2014,371071,4437
17,House,1,3,1,kealba,-37.73428323,144.8241102,3,13,1,2015,406823,4726
15,House,1,3,2,kealba,-37.73268027,144.8242711,6,8,1,2016,480466,5416
6,House,1,3,2,kealba,-37.7314827,144.8228253,3,3,0,2017,616666,5156
2,ApartmentUnitFlat,1,1,1,kealba,-37.732914,144.818481,1,1,0,2018,281000,5227
13,House,2,3,2,kealba,-37.73387574,144.826003,4,5,4,2018,709938,5227
8,House,1,3,2,kealba,-37.73527426,144.8232633,1,7,0,2019,560537,5095
11,House,1,3,2,kealba,-37.73185655,144.8232241,2,9,0,2020,627772,5449
13,House,2,3,2,keilor,-37.71690417,144.8255991,2,10,1,2011,772500,295
30,House,2,3,2,keilor,-37.71747531,144.8258648,10,20,0,2012,624774,287
40,House,1,3,2,keilor,-37.71379351,144.8225815,10,30,0,2013,678700,247
2,Townhouse,2,3,1,keilor,-37.7134666,144.831375,0,2,0,2013,440000,247
42,House,2,3,1,keilor,-37.71538262,144.8255694,8,32,2,2014,707285,358
64,House,2,3,2,keilor,-37.71124158,144.8203725,24,36,4,2015,890328,336
6,Townhouse,1,3,1,keilor,-37.71116037,144.8200783,4,2,0,2015,576500,336
4,ApartmentUnitFlat,2,3,1,keilor,-37.71757125,144.8315565,2,2,0,2016,683000,377
92,House,2,3,2,keilor,-37.71570068,144.8262289,28,56,8,2016,1138413,377
8,Townhouse,2,4,2,keilor,-37.7187607,144.8356485,0,6,2,2016,689375,377
2,ApartmentUnitFlat,2,3,2,keilor,-37.7181053,144.835266,0,0,2,2017,760000,463
58,House,2,3,2,keilor,-37.71674367,144.8259675,22,24,12,2017,1028568,463
2,Townhouse,2,3,2,keilor,-37.72115,144.8385,0,0,2,2017,775000,463
78,House,2,3,2,keilor,-37.71776694,144.8260038,10,54,14,2018,897623,316
2,Townhouse,1,3,1,keilor,-37.7148361,144.830444,2,0,0,2018,570000,316
9,ApartmentUnitFlat,1,2,1,keilor,-37.71891963,144.8347371,0,9,0,2019,601000,429
67,House,2,3,2,keilor,-37.71592986,144.8252357,20,45,2,2019,931149,429
4,ApartmentUnitFlat,1,2,1,keilor,-37.71858325,144.8356128,0,4,0,2020,698750,387
29,House,2,3,1,keilor,-37.71504632,144.823746,9,18,2,2020,955224,387
3,Townhouse,2,3,1,keilor,-37.7215314,144.8315733,1,2,0,2020,906666,387
3,ApartmentUnitFlat,1,3,1,keilor downs,-37.72132563,144.7957917,0,3,0,2011,363333,2227
33,House,1,3,2,keilor downs,-37.72169861,144.8035763,4,29,0,2011,419530,2227
3,ApartmentUnitFlat,1,2,1,keilor downs,-37.7148452,144.7901143,0,3,0,2012,314666,1948
84,House,1,3,1,keilor downs,-37.7202121,144.8005182,9,75,0,2012,412976,1948
2,Townhouse,1,3,1,keilor downs,-37.71541,144.793564,0,2,0,2012,377000,1948
3,ApartmentUnitFlat,1,3,1,keilor downs,-37.71577457,144.7922817,1,2,0,2013,313333,2334
82,House,1,3,1,keilor downs,-37.72033185,144.7997687,21,61,0,2013,401256,2334
6,ApartmentUnitFlat,1,2,1,keilor downs,-37.71655922,144.7967403,0,6,0,2014,307000,2097
66,House,1,3,2,keilor downs,-37.72148991,144.802038,27,38,1,2014,440772,2097
65,House,2,3,2,keilor downs,-37.72022094,144.8007246,31,32,2,2015,502923,2038
6,ApartmentUnitFlat,1,3,1,keilor downs,-37.71990657,144.7961267,1,5,0,2016,389666,2071
63,House,1,3,2,keilor downs,-37.71986755,144.8023655,42,20,1,2016,567215,2071
4,Townhouse,1,2,1,keilor downs,-37.72029275,144.7947508,2,2,0,2016,407750,2071
70,House,1,3,2,keilor downs,-37.72071647,144.8052615,40,27,3,2017,669315,2169
4,Townhouse,1,3,1,keilor downs,-37.72173865,144.7958718,1,3,0,2017,495125,2169
8,ApartmentUnitFlat,1,2,0,keilor downs,-37.71733093,144.7982724,2,5,1,2018,505937,2182
57,House,1,3,2,keilor downs,-37.72075759,144.8028056,19,32,6,2018,685438,2182
2,Townhouse,2,3,1,keilor downs,-37.719235,144.795532,2,0,0,2018,642000,2182
4,ApartmentUnitFlat,1,2,1,keilor downs,-37.71828568,144.7970725,1,3,0,2019,444375,2557
57,House,2,3,2,keilor downs,-37.71974976,144.8004807,24,29,4,2019,639322,2557
2,Townhouse,2,3,1,keilor downs,-37.71844865,144.7911375,1,1,0,2019,503000,2557
10,ApartmentUnitFlat,1,2,1,keilor downs,-37.71736611,144.7894931,3,6,1,2020,475700,2278
26,House,1,3,2,keilor downs,-37.72095676,144.8025996,13,13,0,2020,691428,2278
4,ApartmentUnitFlat,1,2,1,keilor east,-37.74599128,144.8648563,2,2,0,2011,415375,550
63,House,1,3,1,keilor east,-37.74284215,144.867175,24,33,6,2011,691710,550
6,Townhouse,2,3,1,keilor east,-37.74366522,144.867976,2,4,0,2011,618750,550
14,ApartmentUnitFlat,1,2,1,keilor east,-37.7373997,144.8612987,6,8,0,2012,432142,636
130,House,1,3,2,keilor east,-37.73953538,144.8676324,42,86,2,2012,574929,636
12,Townhouse,1,2,1,keilor east,-37.74101568,144.8604707,2,10,0,2012,447833,636
12,ApartmentUnitFlat,1,2,1,keilor east,-37.73880558,144.8641228,2,10,0,2013,527000,761
154,House,1,3,2,keilor east,-37.74253772,144.8680289,48,106,0,2013,602017,761
26,Townhouse,1,3,1,keilor east,-37.74586755,144.8661792,6,20,0,2013,551884,761
24,ApartmentUnitFlat,1,2,1,keilor east,-37.74083483,144.8612534,8,16,0,2014,452500,613
156,House,1,3,2,keilor east,-37.74169295,144.8666382,80,74,2,2014,648230,613
22,Townhouse,1,3,1,keilor east,-37.74093227,144.8659452,12,10,0,2014,573954,613
23,ApartmentUnitFlat,1,2,1,keilor east,-37.74312149,144.8675554,8,15,0,2015,464695,726
210,House,1,3,2,keilor east,-37.74206562,144.8662469,158,51,1,2015,713652,726
30,Townhouse,2,2,1,keilor east,-37.74310543,144.8717233,16,14,0,2015,593816,726
14,ApartmentUnitFlat,1,2,1,keilor east,-37.74024283,144.8647937,7,7,0,2016,486928,628
128,House,1,3,1,keilor east,-37.74143844,144.8657384,86,37,5,2016,759817,628
19,Townhouse,2,3,1,keilor east,-37.74209885,144.8664443,7,10,2,2016,691284,628
5,ApartmentUnitFlat,1,2,1,keilor east,-37.7412642,144.8628112,4,1,0,2017,605600,809
151,House,1,3,1,keilor east,-37.74138557,144.8660512,101,46,4,2017,899655,809
19,Townhouse,1,3,1,keilor east,-37.74126193,144.8693087,15,4,0,2017,713636,809
5,ApartmentUnitFlat,1,2,1,keilor east,-37.7443576,144.8648316,2,2,1,2018,665200,780
132,House,1,3,1,keilor east,-37.74247796,144.8657603,83,46,3,2018,888155,780
19,Townhouse,1,2,1,keilor east,-37.74014795,144.8723347,8,10,1,2018,686631,780
14,ApartmentUnitFlat,1,2,1,keilor east,-37.7426014,144.8648068,7,7,0,2019,559571,620
136,House,1,3,1,keilor east,-37.74174212,144.866647,74,53,9,2019,857947,620
21,Townhouse,1,2,1,keilor east,-37.74124408,144.869653,10,9,2,2019,753904,620
6,ApartmentUnitFlat,1,3,1,keilor east,-37.74238867,144.8674432,3,2,1,2020,630000,669
82,House,1,3,2,keilor east,-37.74193573,144.866244,35,41,6,2020,867118,669
10,Townhouse,2,3,1,keilor east,-37.74258262,144.8712022,3,6,1,2020,860600,669
4,House,2,4,3,keilor lodge,-37.70062065,144.8030855,0,4,0,2013,503000,2334
3,House,2,3,1,keilor lodge,-37.69736497,144.7991283,0,3,0,2014,448333,2097
2,House,2,3,2,keilor lodge,-37.69739725,144.801915,2,0,0,2015,640000,2038
7,House,2,3,2,keilor lodge,-37.69875277,144.8024161,3,4,0,2017,684428,2169
2,House,2,3,2,keilor lodge,-37.698305,144.799927,2,0,0,2019,796000,2557
11,House,1,3,1,keilor park,-37.72108551,144.8561629,5,6,0,2011,488909,1177
9,House,2,3,1,keilor park,-37.72071034,144.8583679,3,6,0,2012,487333,1287
2,Townhouse,2,3,1,keilor park,-37.7230263,144.860672,2,0,0,2012,485000,1287
3,ApartmentUnitFlat,2,3,1,keilor park,-37.72334417,144.863744,1,2,0,2013,397500,1368
23,House,1,3,2,keilor park,-37.72106082,144.8556712,10,13,0,2013,485434,1368
3,Townhouse,1,2,1,keilor park,-37.72388267,144.8633473,0,3,0,2013,400666,1368
23,House,1,3,1,keilor park,-37.72310713,144.8571509,11,11,1,2014,537739,1341
13,House,1,3,2,keilor park,-37.72162336,144.8566312,6,7,0,2015,1237153,1777
3,Townhouse,2,3,1,keilor park,-37.725296,144.8549167,2,1,0,2015,571333,1777
2,ApartmentUnitFlat,1,3,1,keilor park,-37.71920305,144.8572235,1,1,0,2016,495000,1511
16,House,1,3,1,keilor park,-37.72195152,144.857404,6,9,1,2016,638812,1511
6,Townhouse,1,2,1,keilor park,-37.72374197,144.8622167,3,3,0,2016,489333,1511
2,ApartmentUnitFlat,1,3,1,keilor park,-37.72350695,144.8568115,2,0,0,2017,725500,1550
20,House,1,3,2,keilor park,-37.72194752,144.8569585,13,7,0,2017,750025,1550
17,House,1,3,1,keilor park,-37.72149953,144.8586306,8,8,1,2018,748088,1638
12,House,1,3,2,keilor park,-37.72172564,144.8573902,6,6,0,2019,723208,1482
3,Townhouse,1,2,1,keilor park,-37.72235873,144.8610787,1,2,0,2019,525666,1482
12,House,1,3,2,keilor park,-37.72233109,144.8558351,2,9,1,2020,740250,1592
35,ApartmentUnitFlat,1,1,1,kensington,-37.79319517,144.9245444,9,19,7,2011,402785,2217
63,House,1,2,0,kensington,-37.79373071,144.9259871,36,25,2,2011,704154,2217
22,Townhouse,1,2,1,kensington,-37.7929403,144.9219704,6,15,1,2011,602659,2217
50,ApartmentUnitFlat,1,1,1,kensington,-37.79320302,144.9255957,13,33,4,2012,395060,2124
94,House,1,2,1,kensington,-37.79376689,144.926212,59,30,5,2012,700001,2124
33,Townhouse,1,2,1,kensington,-37.79327134,144.9214217,15,18,0,2012,575665,2124
27,ApartmentUnitFlat,1,1,1,kensington,-37.79451731,144.9235614,10,17,0,2013,394351,2292
71,House,1,2,0,kensington,-37.79315892,144.926667,56,15,0,2013,743431,2292
29,Townhouse,1,2,1,kensington,-37.79190895,144.9237405,17,12,0,2013,563458,2292
59,ApartmentUnitFlat,1,1,1,kensington,-37.79425894,144.9253272,24,35,0,2014,412317,2336
62,House,1,2,0,kensington,-37.79395181,144.9282459,47,15,0,2014,850667,2336
27,Townhouse,1,2,1,kensington,-37.79349674,144.9214764,17,10,0,2014,660388,2336
45,ApartmentUnitFlat,1,1,1,kensington,-37.79592797,144.9270687,22,23,0,2015,452243,2860
58,House,1,2,1,kensington,-37.79336017,144.9255594,43,13,2,2015,909120,2860
14,Townhouse,1,2,1,kensington,-37.79259196,144.9233558,10,4,0,2015,711035,2860
66,ApartmentUnitFlat,1,1,1,kensington,-37.79419599,144.9255294,23,43,0,2016,448447,2657
55,House,1,2,1,kensington,-37.79280528,144.9276193,41,14,0,2016,1018272,2657
23,Townhouse,1,2,1,kensington,-37.79290177,144.9235084,16,7,0,2016,738434,2657
48,ApartmentUnitFlat,1,1,1,kensington,-37.79312588,144.9255679,21,24,3,2017,477711,2328
49,House,1,2,0,kensington,-37.79336509,144.9279063,37,12,0,2017,1186051,2328
33,Townhouse,1,2,1,kensington,-37.79220341,144.9236045,27,5,1,2017,819522,2328
47,ApartmentUnitFlat,1,1,1,kensington,-37.79365804,144.9271185,17,28,2,2018,474282,2411
42,House,1,2,0,kensington,-37.79302894,144.9284932,34,8,0,2018,1164130,2411
